Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,CO2 emissions (g/km),CO2 rating,Smog rating,fuel_efficiency_score,engine_displacement_per_cylinder,estimated_weight,power_to_weight_ratio,city_highway_diff,engine_efficiency,cylinder_efficiency
2020,Dodge,Charger,Full-size,3.6,6,A8,X,242,5.0,3.0,9.70873786407767,0.6,1296.0,0.002777777777777778,4.6000000000000005,67.22222222222221,40.333333333333336
2020,Dodge,Charger (MDS),Full-size,5.7,8,A8,X,289,3.0,3.0,8.130081300813007,0.7125,2052.0,0.002777777777777778,5.299999999999999,50.70175438596491,36.125
2020,Dodge,Charger AWD,Full-size,3.6,6,A8,X,258,4.0,3.0,9.090909090909092,0.6,1296.0,0.002777777777777778,4.100000000000001,71.66666666666667,43.0
2020,Dodge,Durango AWD,Sport utility vehicle: Standard,3.6,6,A8,X,265,4.0,7.0,8.849557522123893,0.6,1080.0,0.0033333333333333335,3.0999999999999996,73.61111111111111,44.166666666666664
2020,Dodge,Durango AWD,Sport utility vehicle: Standard,5.7,8,A8,X,331,3.0,3.0,7.092198581560284,0.7125,1710.0,0.0033333333333333335,5.799999999999999,58.070175438596486,41.375
2020,Dodge,Grand Caravan,Minivan,3.6,6,A6,X,276,4.0,5.0,8.47457627118644,0.6,1404.0,0.002564102564102564,4.299999999999999,76.66666666666667,46.0
2020,Dodge,Journey,Sport utility vehicle: Small,2.4,4,A4,X,261,4.0,3.0,9.00900900900901,0.6,720.0,0.003333333333333333,3.5,108.75,65.25
2020,FIAT,124 Spider,Two-seater,1.4,4,A6,X,187,6.0,3.0,12.5,0.35,294.0,0.0047619047619047615,2.8000000000000007,133.57142857142858,46.75
2020,FIAT,500L,Station wagon: Small,1.4,4,A6,X,221,5.0,3.0,10.638297872340425,0.35,462.00000000000006,0.00303030303030303,2.799999999999999,157.85714285714286,55.25
2020,FIAT,500X AWD,Sport utility vehicle: Small,1.3,4,A9,X,213,5.0,6.0,10.989010989010989,0.325,390.0,0.0033333333333333335,2.0999999999999996,163.84615384615384,53.25
2020,Ford,EcoSport,Sport utility vehicle: Small,1.0,3,AS6,X,197,6.0,5.0,11.904761904761905,0.3333333333333333,300.0,0.0033333333333333335,0.5,197.0,65.66666666666667
2020,Ford,EcoSport AWD,Sport utility vehicle: Small,2.0,4,AS6,X,216,5.0,5.0,10.869565217391305,0.5,600.0,0.0033333333333333335,2.0999999999999996,108.0,54.0
2020,Ford,Edge,Sport utility vehicle: Small,2.0,4,A8,X,229,5.0,5.0,10.204081632653061,0.5,600.0,0.0033333333333333335,3.0999999999999996,114.5,57.25
2020,Ford,Edge AWD,Sport utility vehicle: Small,2.0,4,A8,X,233,5.0,5.0,10.0,0.5,600.0,0.0033333333333333335,3.0999999999999996,116.5,58.25
2020,Ford,Edge AWD,Sport utility vehicle: Small,2.0,4,AS8,X,233,5.0,5.0,10.0,0.5,600.0,0.0033333333333333335,3.0999999999999996,116.5,58.25
2020,Ford,Edge AWD,Sport utility vehicle: Small,2.7,6,AS8,X,258,4.0,5.0,9.090909090909092,0.45,810.0,0.0033333333333333335,3.3000000000000007,95.55555555555554,43.0
2020,Ford,Escape AWD,Sport utility vehicle: Small,1.5,3,A8,X,196,6.0,7.0,12.048192771084336,0.5,450.0,0.0033333333333333335,1.3000000000000007,130.66666666666666,65.33333333333333
2020,Ford,Escape AWD,Sport utility vehicle: Small,2.0,4,AS8,X,213,5.0,5.0,10.989010989010989,0.5,600.0,0.0033333333333333335,2.9000000000000004,106.5,53.25
2020,Ford,Expedition 4X4,Sport utility vehicle: Standard,3.5,6,AS10,X,294,3.0,5.0,8.0,0.5833333333333334,1050.0,0.0033333333333333335,3.5,84.0,49.0
2020,Ford,Expedition MAX 4X4,Sport utility vehicle: Standard,3.5,6,AS10,X,308,3.0,5.0,7.633587786259542,0.5833333333333334,1050.0,0.0033333333333333335,3.5,88.0,51.333333333333336
2020,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4,AS10,X,241,5.0,5.0,9.70873786407767,0.575,690.0,0.003333333333333333,2.9000000000000004,104.78260869565219,60.25
2020,Ford,Explorer AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,278,4.0,5.0,8.47457627118644,0.5,900.0,0.0033333333333333335,3.5,92.66666666666667,46.333333333333336
2020,Ford,Explorer Hybrid AWD,Sport utility vehicle: Standard,3.3,6,AS10,X,225,5.0,5.0,10.416666666666668,0.5499999999999999,990.0,0.003333333333333333,1.0999999999999996,68.18181818181819,37.5
2020,Ford,F-150,Pickup truck: Standard,2.7,6,AS10,X,249,4.0,5.0,9.433962264150944,0.45,1134.0,0.002380952380952381,3.0999999999999996,92.22222222222221,41.5
2020,Ford,F-150,Pickup truck: Standard,3.0,6,AS10,D,264,4.0,1.0,10.204081632653061,0.5,1260.0,0.002380952380952381,2.799999999999999,88.0,44.0
2020,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3.0,6,AS10,D,264,4.0,1.0,10.204081632653061,0.5,1260.0,0.002380952380952381,2.799999999999999,88.0,44.0
2020,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS6,X,254,4.0,5.0,9.25925925925926,0.5499999999999999,1386.0,0.0023809523809523807,2.799999999999999,76.96969696969697,42.333333333333336
2020,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS6,E,245,5.0,5.0,6.756756756756756,0.5499999999999999,1386.0,0.0023809523809523807,4.000000000000002,74.24242424242425,40.833333333333336
2020,Ford,F-150,Pickup truck: Standard,3.5,6,AS10,X,298,3.0,5.0,7.874015748031496,0.5833333333333334,1470.0,0.002380952380952381,3.6000000000000014,85.14285714285714,49.666666666666664
2020,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS10,X,297,3.0,3.0,7.936507936507937,0.625,2100.0,0.002380952380952381,3.700000000000001,59.4,37.125
2020,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS10,E,293,3.0,3.0,5.681818181818182,0.625,2100.0,0.002380952380952381,5.199999999999999,58.6,36.625
2020,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS10,X,305,3.0,3.0,7.6923076923076925,0.625,2100.0,0.002380952380952381,3.200000000000001,61.0,38.125
2020,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS10,E,294,3.0,3.0,5.649717514124294,0.625,2100.0,0.002380952380952381,5.1,58.8,36.75
2020,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5.0,8,AS10,X,319,3.0,3.0,7.352941176470589,0.625,2100.0,0.002380952380952381,3.299999999999999,63.8,39.875
2020,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5.0,8,AS10,E,300,3.0,3.0,5.555555555555555,0.625,2100.0,0.002380952380952381,4.099999999999998,60.0,37.5
2020,Ford,F-150 4X4,Pickup truck: Standard,2.7,6,AS10,X,277,4.0,5.0,8.47457627118644,0.45,1134.0,0.002380952380952381,2.9000000000000004,102.59259259259258,46.166666666666664
2020,Ford,F-150 4X4,Pickup truck: Standard,3.0,6,AS10,D,290,3.0,1.0,9.25925925925926,0.5,1260.0,0.002380952380952381,2.5,96.66666666666667,48.333333333333336
2020,Ford,F-150 4X4 XL/XLT,Pickup truck: Standard,3.0,6,AS10,D,270,4.0,1.0,10.0,0.5,1260.0,0.002380952380952381,2.8000000000000007,90.0,45.0
2020,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6,AS6,X,274,4.0,5.0,8.547008547008547,0.5499999999999999,1386.0,0.0023809523809523807,2.700000000000001,83.03030303030303,45.666666666666664
2020,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6,AS6,E,265,4.0,5.0,6.289308176100628,0.5499999999999999,1386.0,0.0023809523809523807,3.8000000000000007,80.30303030303031,44.166666666666664
2020,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS10,X,304,3.0,5.0,7.6923076923076925,0.5833333333333334,1470.0,0.002380952380952381,3.6999999999999993,86.85714285714286,50.666666666666664
2020,Ford,F-150 4X4 Limited,Pickup truck: Standard,3.5,6,AS10,X,296,3.0,5.0,7.936507936507937,0.5833333333333334,1470.0,0.002380952380952381,2.6000000000000014,84.57142857142857,49.333333333333336
2020,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8,AS10,X,317,3.0,3.0,7.407407407407407,0.625,2100.0,0.002380952380952381,3.5,63.4,39.625
2020,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8,AS10,E,296,3.0,3.0,5.617977528089887,0.625,2100.0,0.002380952380952381,5.600000000000001,59.2,37.0
2020,Ford,Fusion,Mid-size,1.5,4,AS6,X,203,6.0,7.0,11.49425287356322,0.375,450.0,0.0033333333333333335,3.0,135.33333333333334,50.75
2020,Ford,Mustang,Subcompact,2.3,4,AS10,X,221,5.0,5.0,10.638297872340425,0.575,386.4,0.005952380952380952,3.8999999999999995,96.08695652173914,55.25
2020,Ford,Mustang (Performance Pkg),Subcompact,2.3,4,AS10,X,242,5.0,5.0,9.70873786407767,0.575,386.4,0.005952380952380952,3.4000000000000004,105.21739130434783,60.5
2020,Ford,Mustang,Subcompact,2.3,4,M6,X,226,5.0,5.0,10.309278350515465,0.575,386.4,0.005952380952380952,3.299999999999999,98.2608695652174,56.5
2020,Ford,Mustang (Performance Pkg),Subcompact,2.3,4,M6,X,244,5.0,5.0,9.615384615384615,0.575,386.4,0.005952380952380952,3.1000000000000014,106.08695652173914,61.0
2020,Ford,Mustang,Subcompact,5.0,8,AS10,X,289,3.0,3.0,8.130081300813007,0.625,840.0,0.005952380952380952,5.9,57.8,36.125
2020,Ford,Mustang,Subcompact,5.0,8,M6,X,312,3.0,3.0,7.518796992481203,0.625,840.0,0.005952380952380952,6.200000000000001,62.4,39.0
2020,Ford,Mustang Bullitt,Subcompact,5.0,8,M6,X,319,3.0,3.0,7.352941176470589,0.625,840.0,0.005952380952380952,6.199999999999999,63.8,39.875
2020,Ford,Mustang Convertible,Subcompact,2.3,4,AS10,X,242,5.0,5.0,9.70873786407767,0.575,386.4,0.005952380952380952,3.4000000000000004,105.21739130434783,60.5
2020,Ford,Mustang Convertible (Performance Pkg),Subcompact,2.3,4,AS10,X,244,5.0,5.0,9.615384615384615,0.575,386.4,0.005952380952380952,3.1000000000000014,106.08695652173914,61.0
2020,Ford,Mustang Convertible,Subcompact,2.3,4,M6,X,240,5.0,5.0,9.70873786407767,0.575,386.4,0.005952380952380952,3.4000000000000004,104.34782608695653,60.0
2020,Ford,Mustang Convertible (Performance Pkg),Subcompact,2.3,4,M6,X,252,4.0,5.0,9.345794392523365,0.575,386.4,0.005952380952380952,3.0,109.56521739130436,63.0
2020,Ford,Mustang Convertible,Subcompact,5.0,8,AS10,X,303,3.0,3.0,7.751937984496124,0.625,840.0,0.005952380952380952,5.700000000000001,60.6,37.875
2020,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4,AS10,X,256,4.0,5.0,9.174311926605505,0.575,965.9999999999999,0.002380952380952381,2.0,111.30434782608697,64.0
2020,Ford,T-150 Wagon FFV,Van: Passenger,3.5,6,AS10,E,316,3.0,1.0,5.2356020942408374,0.5833333333333334,1365.0,0.002564102564102564,5.300000000000001,90.28571428571429,52.666666666666664
2020,Ford,T-150 Wagon FFV 4WD,Van: Passenger,3.5,6,AS10,E,328,3.0,1.0,5.05050505050505,0.5833333333333334,1365.0,0.002564102564102564,5.300000000000001,93.71428571428571,54.666666666666664
2020,Ford,Transit Connect Van FFV,Special purpose vehicle,2.0,4,AS8,X,219,5.0,5.0,10.75268817204301,0.5,600.0,0.0033333333333333335,1.0,109.5,54.75
2020,Ford,Transit Connect Van FFV,Special purpose vehicle,2.0,4,AS8,E,209,5.0,5.0,7.936507936507937,0.5,600.0,0.0033333333333333335,1.5,104.5,52.25
2020,Ford,Transit Connect Van LWB,Special purpose vehicle,2.0,4,AS8,X,219,5.0,6.0,10.75268817204301,0.5,600.0,0.0033333333333333335,1.0,109.5,54.75
2020,Ford,Transit Connect Van LWB,Special purpose vehicle,2.5,4,AS6,X,247,4.0,5.0,9.433962264150944,0.625,750.0,0.0033333333333333335,3.1999999999999993,98.8,61.75
2020,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.0,4,AS8,X,214,5.0,6.0,10.869565217391305,0.5,600.0,0.0033333333333333335,1.700000000000001,107.0,53.5
2020,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.0,4,AS8,X,214,5.0,5.0,10.869565217391305,0.5,600.0,0.0033333333333333335,1.700000000000001,107.0,53.5
2020,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.0,4,AS8,E,208,6.0,5.0,8.0,0.5,600.0,0.0033333333333333335,2.5999999999999996,104.0,52.0
2020,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.5,4,AS6,X,251,4.0,5.0,9.345794392523365,0.625,750.0,0.0033333333333333335,3.0999999999999996,100.4,62.75
2020,Genesis,G70,Compact,2.0,4,M6,Z,255,4.0,3.0,9.174311926605505,0.5,480.0,0.004166666666666667,4.300000000000001,127.5,63.75
2020,Genesis,G70 AWD,Compact,2.0,4,AS8,Z,238,5.0,3.0,9.803921568627452,0.5,480.0,0.004166666666666667,2.8000000000000007,119.0,59.5
2020,Genesis,G70 AWD,Compact,3.3,6,AS8,Z,284,3.0,3.0,8.333333333333334,0.5499999999999999,792.0,0.004166666666666667,4.6,86.06060606060606,47.333333333333336
2020,Genesis,G80 AWD,Full-size,3.3,6,AS8,Z,282,4.0,3.0,8.403361344537815,0.5499999999999999,1188.0,0.0027777777777777775,4.100000000000001,85.45454545454545,47.0
2020,Genesis,G80 AWD,Full-size,3.8,6,AS8,X,276,4.0,5.0,8.547008547008547,0.6333333333333333,1368.0,0.0027777777777777775,3.8000000000000007,72.63157894736842,46.0
2020,Genesis,G80 AWD,Full-size,5.0,8,AS8,Z,312,3.0,5.0,7.575757575757576,0.625,1800.0,0.002777777777777778,5.199999999999999,62.4,39.0
2020,Genesis,G90 AWD,Full-size,3.3,6,AS8,Z,280,4.0,3.0,8.47457627118644,0.5499999999999999,1188.0,0.0027777777777777775,4.1,84.84848484848486,46.666666666666664
2020,Genesis,G90 AWD,Full-size,5.0,8,AS8,Z,311,3.0,5.0,7.633587786259542,0.625,1800.0,0.002777777777777778,5.200000000000001,62.2,38.875
2020,GMC,Acadia,Sport utility vehicle: Standard,2.0,4,A9,X,225,5.0,6.0,10.204081632653061,0.5,600.0,0.0033333333333333335,2.6999999999999993,112.5,56.25
2020,GMC,Acadia,Sport utility vehicle: Standard,2.5,4,A9,X,238,5.0,5.0,9.803921568627452,0.625,750.0,0.0033333333333333335,2.4000000000000004,95.2,59.5
2020,GMC,Acadia,Sport utility vehicle: Standard,3.6,6,A9,X,257,4.0,6.0,9.174311926605505,0.6,1080.0,0.0033333333333333335,3.799999999999999,71.38888888888889,42.833333333333336
2020,GMC,Acadia AWD,Sport utility vehicle: Standard,2.0,4,A9,X,232,5.0,6.0,9.900990099009901,0.5,600.0,0.0033333333333333335,2.6000000000000014,116.0,58.0
2020,GMC,Acadia AWD,Sport utility vehicle: Standard,3.6,6,A9,X,269,4.0,6.0,8.771929824561402,0.6,1080.0,0.0033333333333333335,3.6999999999999993,74.72222222222221,44.833333333333336
2020,GMC,Canyon,Pickup truck: Small,2.5,4,A6,X,252,4.0,5.0,9.25925925925926,0.625,1050.0,0.002380952380952381,2.9000000000000004,100.8,63.0
2020,GMC,Canyon,Pickup truck: Small,2.8,4,A6,D,270,4.0,3.0,9.900990099009901,0.7,1176.0,0.0023809523809523807,3.9000000000000004,96.42857142857143,67.5
2020,GMC,Canyon,Pickup truck: Small,3.6,6,A8,X,273,4.0,5.0,8.547008547008547,0.6,1512.0,0.002380952380952381,3.8000000000000007,75.83333333333333,45.5
2020,GMC,Canyon 4WD,Pickup truck: Small,2.5,4,A6,X,265,4.0,5.0,8.849557522123893,0.625,1050.0,0.002380952380952381,2.9000000000000004,106.0,66.25
2020,GMC,Canyon 4WD,Pickup truck: Small,2.8,4,A6,D,284,3.0,3.0,9.433962264150944,0.7,1176.0,0.0023809523809523807,3.8000000000000007,101.42857142857143,71.0
2020,GMC,Canyon 4WD,Pickup truck: Small,3.6,6,A8,X,286,3.0,5.0,8.196721311475411,0.6,1512.0,0.002380952380952381,4.1,79.44444444444444,47.666666666666664
2020,GMC,Sierra,Pickup truck: Standard,2.7,4,A8,X,262,4.0,6.0,9.00900900900901,0.675,1134.0,0.002380952380952381,1.5999999999999996,97.03703703703702,65.5
2020,GMC,Sierra WT,Pickup truck: Standard,2.7,4,A8,X,275,4.0,6.0,8.547008547008547,0.675,1134.0,0.002380952380952381,1.6999999999999993,101.85185185185185,68.75
2020,GMC,Sierra,Pickup truck: Standard,3.0,6,A10,D,245,5.0,1.0,10.989010989010989,0.5,1260.0,0.002380952380952381,2.3999999999999995,81.66666666666667,40.833333333333336
2020,GMC,Sierra,Pickup truck: Standard,4.3,6,A6,X,318,3.0,6.0,7.407407407407407,0.7166666666666667,1805.9999999999998,0.002380952380952381,3.5999999999999996,73.95348837209302,53.0
2020,GMC,Sierra,Pickup truck: Standard,5.3,8,A6,X,326,3.0,5.0,7.194244604316546,0.6625,2226.0,0.0023809523809523807,4.5,61.509433962264154,40.75
2020,GMC,Sierra FFV,Pickup truck: Standard,5.3,8,A6,E,326,3.0,3.0,5.128205128205129,0.6625,2226.0,0.0023809523809523807,6.0,61.509433962264154,40.75
2020,GMC,Sierra,Pickup truck: Standard,5.3,8,A8,X,288,3.0,5.0,8.196721311475411,0.6625,2226.0,0.0023809523809523807,3.9000000000000004,54.339622641509436,36.0
2020,GMC,Sierra 4WD,Pickup truck: Standard,2.7,4,A8,X,275,4.0,6.0,8.547008547008547,0.675,1134.0,0.002380952380952381,1.6999999999999993,101.85185185185185,68.75
2020,GMC,Sierra WT 4WD,Pickup truck: Standard,2.7,4,A8,X,280,4.0,6.0,8.333333333333334,0.675,1134.0,0.002380952380952381,1.6999999999999993,103.7037037037037,70.0
2020,GMC,Sierra 4WD,Pickup truck: Standard,3.0,6,A10,D,265,4.0,1.0,10.1010101010101,0.5,1260.0,0.002380952380952381,1.4000000000000004,88.33333333333333,44.166666666666664
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,3.0,6,A10,D,265,4.0,1.0,10.1010101010101,0.5,1260.0,0.002380952380952381,1.4000000000000004,88.33333333333333,44.166666666666664
2020,GMC,Sierra 4WD,Pickup truck: Standard,4.3,6,A6,X,331,3.0,6.0,7.092198581560284,0.7166666666666667,1805.9999999999998,0.002380952380952381,3.6999999999999993,76.97674418604652,55.166666666666664
2020,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A6,X,331,3.0,5.0,7.092198581560284,0.6625,2226.0,0.0023809523809523807,4.1,62.45283018867925,41.375
2020,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,325,3.0,3.0,5.128205128205129,0.6625,2226.0,0.0023809523809523807,5.0,61.320754716981135,40.625
2020,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A8,X,304,3.0,5.0,7.6923076923076925,0.6625,2226.0,0.0023809523809523807,3.8999999999999986,57.35849056603774,38.0
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8,A8,X,314,3.0,5.0,7.462686567164179,0.6625,2226.0,0.0023809523809523807,3.6999999999999993,59.24528301886793,39.25
2020,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A10,X,298,3.0,5.0,7.874015748031496,0.6625,2226.0,0.0023809523809523807,3.700000000000001,56.22641509433962,37.25
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8,A10,X,307,3.0,5.0,7.633587786259542,0.6625,2226.0,0.0023809523809523807,3.5,57.924528301886795,38.375
2020,GMC,Sierra 4WD,Pickup truck: Standard,6.2,8,A10,Z,326,3.0,3.0,7.194244604316546,0.775,2604.0,0.002380952380952381,3.5999999999999996,52.58064516129032,40.75
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,6.2,8,A10,Z,332,3.0,3.0,7.042253521126761,0.775,2604.0,0.002380952380952381,3.299999999999999,53.54838709677419,41.5
2020,GMC,Terrain,Sport utility vehicle: Small,1.5,4,A9,X,202,6.0,7.0,11.627906976744187,0.375,450.0,0.0033333333333333335,1.3999999999999995,134.66666666666666,50.5
2020,GMC,Terrain AWD,Sport utility vehicle: Small,1.5,4,A9,X,210,5.0,7.0,11.11111111111111,0.375,450.0,0.0033333333333333335,1.1999999999999993,140.0,52.5
2020,GMC,Terrain AWD,Sport utility vehicle: Small,2.0,4,A9,Z,239,5.0,5.0,9.803921568627452,0.5,600.0,0.0033333333333333335,2.1999999999999993,119.5,59.75
2020,GMC,Yukon,Sport utility vehicle: Standard,5.3,8,A6,X,314,3.0,3.0,7.462686567164179,0.6625,1590.0,0.003333333333333333,5.199999999999999,59.24528301886793,39.25
2020,GMC,Yukon FFV,Sport utility vehicle: Standard,5.3,8,A6,X,314,3.0,3.0,7.462686567164179,0.6625,1590.0,0.003333333333333333,5.199999999999999,59.24528301886793,39.25
2020,GMC,Yukon FFV,Sport utility vehicle: Standard,5.3,8,A6,E,298,3.0,3.0,5.5865921787709505,0.6625,1590.0,0.003333333333333333,7.299999999999999,56.22641509433962,37.25
2020,GMC,Yukon 4WD,Sport utility vehicle: Standard,5.3,8,A6,X,325,3.0,3.0,7.246376811594202,0.6625,1590.0,0.003333333333333333,4.800000000000001,61.320754716981135,40.625
2020,GMC,Yukon 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,X,325,3.0,3.0,7.246376811594202,0.6625,1590.0,0.003333333333333333,4.800000000000001,61.320754716981135,40.625
2020,GMC,Yukon 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,E,305,3.0,3.0,5.434782608695652,0.6625,1590.0,0.003333333333333333,7.399999999999999,57.54716981132076,38.125
2020,GMC,Yukon 4WD,Sport utility vehicle: Standard,6.2,8,A10,Z,327,3.0,3.0,7.194244604316546,0.775,1860.0,0.0033333333333333335,5.6,52.74193548387097,40.875
2020,GMC,Yukon XL,Sport utility vehicle: Standard,5.3,8,A6,X,314,3.0,3.0,7.462686567164179,0.6625,1590.0,0.003333333333333333,5.199999999999999,59.24528301886793,39.25
2020,GMC,Yukon XL FFV,Sport utility vehicle: Standard,5.3,8,A6,X,314,3.0,3.0,7.462686567164179,0.6625,1590.0,0.003333333333333333,5.199999999999999,59.24528301886793,39.25
2020,GMC,Yukon XL FFV,Sport utility vehicle: Standard,5.3,8,A6,E,298,3.0,3.0,5.5865921787709505,0.6625,1590.0,0.003333333333333333,7.299999999999999,56.22641509433962,37.25
2020,GMC,Yukon XL 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,E,319,3.0,3.0,5.2356020942408374,0.6625,1590.0,0.003333333333333333,6.899999999999999,60.18867924528302,39.875
2020,Honda,Accord,Full-size,2.0,4,M6,X,214,5.0,6.0,10.869565217391305,0.5,720.0,0.002777777777777778,3.3999999999999995,107.0,53.5
2020,Honda,Accord Sport/Touring,Mid-size,2.0,4,AS10,X,211,5.0,7.0,10.989010989010989,0.5,600.0,0.0033333333333333335,3.0,105.5,52.75
2020,Honda,Civic Coupe,Compact,2.0,4,M6,X,189,6.0,3.0,12.345679012345679,0.5,480.0,0.004166666666666667,2.6000000000000005,94.5,47.25
2020,Honda,Civic Type R,Full-size,2.0,4,M6,Z,223,5.0,3.0,10.416666666666668,0.5,720.0,0.002777777777777778,2.0999999999999996,111.5,55.75
2020,Honda,CR-V AWD,Sport utility vehicle: Small,1.5,4,AV,X,189,6.0,6.0,12.345679012345679,0.375,450.0,0.0033333333333333335,1.299999999999999,126.0,47.25
2020,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV,X,193,6.0,5.0,12.195121951219512,0.45,594.0,0.0030303030303030303,1.3000000000000007,107.22222222222221,48.25
2020,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV7,X,200,6.0,5.0,11.764705882352942,0.45,594.0,0.0030303030303030303,1.3999999999999995,111.11111111111111,50.0
2020,Honda,Odyssey,Minivan,3.5,6,AS10,X,248,4.0,5.0,9.433962264150944,0.5833333333333334,1365.0,0.002564102564102564,3.6999999999999993,70.85714285714286,41.333333333333336
2020,Honda,Passport AWD,Sport utility vehicle: Small,3.5,6,AS9,X,265,4.0,3.0,8.849557522123893,0.5833333333333334,1050.0,0.0033333333333333335,2.6999999999999993,75.71428571428571,44.166666666666664
2020,Honda,Pilot AWD,Sport utility vehicle: Small,3.5,6,A6,X,266,4.0,3.0,8.849557522123893,0.5833333333333334,1050.0,0.0033333333333333335,3.6999999999999993,76.0,44.333333333333336
2020,Honda,Pilot AWD,Sport utility vehicle: Small,3.5,6,AS9,X,257,4.0,3.0,9.090909090909092,0.5833333333333334,1050.0,0.0033333333333333335,3.0999999999999996,73.42857142857143,42.833333333333336
2020,Honda,Ridgeline AWD,Pickup truck: Standard,3.5,6,AS9,X,269,4.0,3.0,8.771929824561402,0.5833333333333334,1470.0,0.002380952380952381,2.5999999999999996,76.85714285714286,44.833333333333336
2020,Hyundai,Elantra,Mid-size,1.6,4,AM7,X,192,6.0,5.0,12.345679012345679,0.4,480.0,0.0033333333333333335,1.9000000000000004,120.0,48.0
2020,Hyundai,Elantra,Mid-size,1.6,4,M6,X,214,5.0,5.0,11.11111111111111,0.4,480.0,0.0033333333333333335,2.5,133.75,53.5
2020,Hyundai,Elantra GT,Full-size,1.6,4,AM7,X,205,6.0,5.0,11.627906976744187,0.4,576.0,0.002777777777777778,2.299999999999999,128.125,51.25
2020,Hyundai,Elantra GT,Full-size,1.6,4,M6,X,218,5.0,5.0,10.869565217391305,0.4,576.0,0.002777777777777778,2.4000000000000004,136.25,54.5
2020,Hyundai,Elantra GT,Full-size,2.0,4,AS6,X,199,6.0,5.0,11.904761904761905,0.5,720.0,0.002777777777777778,2.3000000000000007,99.5,49.75
2020,Hyundai,Elantra GT,Full-size,2.0,4,M6,X,207,6.0,5.0,11.49425287356322,0.5,720.0,0.002777777777777778,2.4000000000000004,103.5,51.75
2020,Hyundai,Kona AWD,Sport utility vehicle: Small,1.6,4,AM7,X,201,6.0,5.0,11.627906976744187,0.4,480.0,0.0033333333333333335,1.0,125.625,50.25
2020,Hyundai,Kona AWD,Sport utility vehicle: Small,2.0,4,AS6,X,202,6.0,5.0,11.627906976744187,0.5,600.0,0.0033333333333333335,1.3999999999999995,101.0,50.5
2020,Hyundai,Palisade,Sport utility vehicle: Standard,3.8,6,AS8,X,250,4.0,5.0,9.523809523809524,0.6333333333333333,1140.0,0.003333333333333333,3.0999999999999996,65.78947368421053,41.666666666666664
2020,Hyundai,Palisade AWD,Sport utility vehicle: Standard,3.8,6,AS8,X,265,4.0,5.0,9.00900900900901,0.6333333333333333,1140.0,0.003333333333333333,2.700000000000001,69.73684210526316,44.166666666666664
2020,Hyundai,Santa Fe,Sport utility vehicle: Small,2.4,4,AS8,X,225,5.0,5.0,10.416666666666668,0.6,720.0,0.003333333333333333,2.8000000000000007,93.75,56.25
2020,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,2.0,4,AS8,X,255,4.0,5.0,9.345794392523365,0.5,600.0,0.0033333333333333335,2.8000000000000007,127.5,63.75
2020,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,2.4,4,AS8,X,238,5.0,5.0,9.900990099009901,0.6,720.0,0.003333333333333333,2.5,99.16666666666667,59.5
2020,Hyundai,Tucson,Sport utility vehicle: Small,2.0,4,AS6,X,216,5.0,5.0,10.989010989010989,0.5,600.0,0.0033333333333333335,2.0999999999999996,108.0,54.0
